rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,ClaimAmount
6127,0.5,94,4,1,1,32,1,26,0,85,5,5,4,3,3,2,7,0,156.2592145
6140,0.499,156,5,1,0,32,2,31,0,68,5,6,4,3,6,2,11,1,729.34
6160,0.747,309,2,1,0,32,2,46,0,50,5,3,4,3,4,2,13,1,1204.0
6164,0.124,124,8,0,0,32,1,40,0,85,2,3,1,3,3,2,16,1,1326.0
6184,0.683,81,1,1,1,10,1,26,0,95,5,12,2,1,8,4,13,0,72.31
6187,0.666,386,8,1,0,32,0,57,0,95,5,6,4,1,3,4,20,1,1326.0
6211,0.583,216,6,1,1,32,1,36,0,50,5,6,4,3,6,4,16,1,397.6586103
6230,0.833,623,1,1,0,39,0,70,0,101,5,12,2,1,7,5,15,0,1701.83
6290,0.844,373,6,1,0,34,1,49,0,50,1,10,4,3,5,4,16,1,901.3006042
6299,0.7,172,0,1,0,25,1,33,0,90,5,5,4,3,5,2,19,1,1204.0
6339,0.469,271,3,1,0,0,2,42,0,50,4,10,4,3,6,5,16,1,593.318429
6352,0.867,128,5,0,0,34,1,31,0,90,5,3,4,3,3,1,14,1,1255.05
6429,0.729,428,8,1,0,0,2,67,0,50,4,13,4,3,3,3,16,1,1204.0
6458,0.258,15,4,0,1,20,0,41,0,100,5,8,4,3,4,2,17,1,2263.779154
6479,0.256,94,8,1,0,32,1,28,0,100,7,7,4,1,1,4,9,1,663.0
6493,0.916,312,0,1,0,32,0,44,0,50,3,7,4,3,5,4,16,1,1416.854683
6516,0.916,176,8,0,0,32,1,34,0,50,5,10,4,3,8,5,19,1,1204.0
6534,0.499,820,8,1,0,39,0,86,1,76,5,5,4,3,4,2,16,1,1222.42
6548,0.499,440,0,0,0,32,2,56,0,50,5,9,4,3,7,2,16,1,129.84
6601,0.673,619,0,1,0,39,0,72,0,50,2,13,2,1,8,5,18,2,224.86
6604,0.166,125,3,1,0,32,2,34,0,64,8,7,4,1,2,4,10,1,205.5335347
6612,0.136,233,3,0,0,32,1,52,0,90,5,2,4,3,3,1,20,1,2548.25
6678,0.792,760,0,1,0,39,0,82,0,50,5,9,4,3,7,4,16,1,1288.47281
6702,0.763,390,8,0,0,34,1,52,0,50,5,15,4,3,9,3,17,2,4776.39
6731,0.407,137,3,1,0,32,1,34,0,60,4,13,2,1,4,3,10,1,2120.845921
6740,0.755,110,4,1,0,32,1,36,0,80,5,9,4,3,8,5,15,1,1028.08
6824,0.92,15,1,1,1,27,2,19,0,95,8,8,2,1,4,0,1,1,2300.0
6831,0.749,172,5,1,0,25,2,37,0,72,5,7,4,3,6,4,3,0,1938.818429
6859,0.157,665,6,1,0,39,0,77,1,76,5,19,4,3,8,3,15,2,11758.88
6882,0.935,471,3,1,0,30,2,57,0,50,5,5,4,3,4,2,16,1,83.39
6896,0.583,401,4,1,0,32,1,55,0,50,5,14,4,3,9,5,17,0,871.32
6898,0.271,362,6,1,0,32,1,50,0,50,5,17,4,3,9,3,16,2,712.6984894
6902,0.749,163,3,0,1,32,0,31,0,85,2,4,5,3,1,1,9,1,1113.56
6926,0.583,274,2,1,0,44,2,42,0,95,5,11,2,1,5,2,6,1,251.7915408
6927,0.833,136,8,1,0,32,1,45,0,100,5,2,1,3,2,2,16,1,1300.0
6945,0.769,88,1,1,0,32,2,31,0,140,5,10,2,1,6,4,16,1,1204.0
6949,0.803,160,8,0,0,34,1,31,0,54,5,5,4,1,4,2,10,1,1326.0
6982,0.271,92,8,0,1,32,1,26,0,118,5,7,1,3,5,4,5,1,682.25
7024,0.916,570,0,1,0,39,0,67,0,50,5,18,2,1,9,3,18,2,649.42
7043,0.583,403,3,0,0,34,1,54,0,61,5,10,4,3,6,5,11,1,1460.767976
7064,0.833,559,0,1,0,32,2,71,0,95,5,11,4,3,8,5,9,2,1326.0
7108,1.0,339,2,1,1,32,2,51,0,50,8,9,4,1,1,0,11,2,288.1522659
7159,1.0,382,5,1,0,32,2,55,0,71,5,17,2,1,9,3,11,2,94.02416918
7226,0.583,421,3,1,0,32,1,57,0,95,5,5,4,3,3,2,4,1,856.0087613
7286,0.689,425,1,1,0,32,2,68,0,50,4,10,2,1,5,4,15,1,1175.82
7295,1.0,378,6,1,0,25,2,49,0,50,5,10,4,3,7,3,17,1,4538.716314
7306,0.689,425,1,1,0,32,2,68,0,50,4,10,2,1,5,4,15,1,1175.82
7312,0.81,100,1,0,0,32,1,27,0,80,5,5,4,3,4,2,11,1,1418.610272
7315,0.617,116,0,1,0,32,1,28,0,112,5,10,4,3,6,4,15,0,102.5900302
7329,0.666,231,0,1,0,30,2,38,0,50,8,12,2,1,3,0,8,1,1204.0
7330,0.65,370,4,1,0,32,1,49,0,50,5,8,4,3,6,2,1,1,617.5314199
7363,0.916,383,4,0,0,7,2,50,0,50,5,5,4,3,3,2,15,1,460.37
7385,0.788,79,6,1,1,10,1,25,0,72,5,5,4,3,4,2,18,1,1204.0
7391,0.399,523,3,1,0,32,1,63,0,62,5,12,4,3,8,3,12,1,8285.6
7401,0.401,296,6,1,0,32,0,46,0,50,5,13,5,3,8,3,17,1,1.0
7402,0.75,133,0,0,0,0,1,29,0,57,4,11,4,3,6,4,16,1,1503.444109
7421,0.916,535,0,1,0,39,0,69,0,50,5,10,4,3,8,4,16,1,455.81
7427,0.625,55,0,0,1,32,0,37,0,95,5,9,2,1,5,2,16,0,3689.54139
7459,0.916,219,4,0,1,34,0,36,0,60,3,9,2,1,3,5,19,1,3799.460121
7467,0.666,147,6,1,0,27,2,43,0,61,8,9,5,1,3,0,12,1,265.7891239
7476,1.0,174,7,1,0,32,1,40,0,95,5,9,5,1,4,4,20,1,1204.0
7504,0.833,418,3,1,0,44,2,53,0,50,5,10,4,3,7,2,2,1,779.2694864
7509,0.499,202,5,1,0,32,1,35,0,60,3,13,5,1,5,3,16,1,571.85
7527,0.127,337,4,1,0,32,1,46,0,51,7,14,2,1,8,5,9,1,102.5900302
7530,0.916,551,4,0,0,39,0,65,0,50,5,5,4,3,3,2,17,1,1418.610272
7564,0.441,476,8,1,0,32,0,58,0,58,5,11,4,3,5,0,9,1,93.081571
7567,0.941,453,7,1,0,32,0,55,0,50,7,16,4,3,8,3,4,2,1196.27
7601,0.666,139,2,1,1,44,1,37,0,85,1,24,4,3,9,3,8,0,44.75
7609,0.083,162,6,1,0,29,0,39,0,90,5,10,4,1,5,5,19,1,6935.0
7629,0.499,149,5,1,0,32,0,59,1,60,5,6,4,3,4,4,14,1,1204.0
7643,0.329,4,0,0,1,10,1,21,0,100,5,3,4,3,2,2,11,1,9904.974924
7673,0.833,275,2,1,0,44,1,57,0,82,5,17,4,3,9,3,13,2,3355.56
7695,0.299,314,4,0,0,34,1,46,0,50,5,12,4,3,7,5,7,1,4720.508157
7698,0.916,130,1,1,0,0,1,31,0,78,5,11,2,1,6,4,17,1,191.5241692
7702,0.811,309,5,0,0,0,2,49,0,80,3,13,5,1,4,3,8,1,1204.0
7754,0.249,240,0,0,0,49,2,39,0,56,5,6,4,3,4,2,14,1,94.04773414
7785,0.683,36,2,0,1,10,1,22,0,90,5,4,4,3,3,2,17,1,1338.2
7809,0.5,282,8,0,0,25,1,51,0,90,5,11,4,3,7,3,20,1,79.08
7846,0.497,246,6,0,0,32,0,43,0,100,8,6,4,1,0,0,12,1,2497.84
7852,0.249,503,8,1,0,32,1,63,0,62,5,8,4,1,4,5,19,1,1300.0
7864,0.246,78,8,0,1,32,0,26,0,72,5,7,4,1,3,4,19,1,1156.58
7901,0.277,476,1,1,0,32,2,68,0,56,5,14,4,3,9,5,16,0,1305.875529
7919,0.25,298,0,0,0,32,2,54,0,50,7,9,4,3,7,4,18,2,2008.653172
7927,0.83,192,3,1,1,32,2,35,0,76,1,17,4,3,9,5,2,0,1870.61
7948,0.475,221,2,1,0,29,0,39,1,68,3,11,4,3,5,4,18,0,13674.03625
7979,0.811,309,5,0,0,0,2,49,0,80,3,13,5,1,4,3,8,1,8274.256495
8004,0.456,139,0,1,1,32,0,37,1,54,1,15,5,3,8,3,16,0,1816.39
8038,0.043,244,2,0,1,32,1,38,0,60,5,9,4,3,6,0,16,2,1418.610272
8053,0.077,159,7,0,1,32,1,32,0,68,5,7,5,1,5,2,7,1,1204.0
8056,0.549,544,1,1,0,39,0,63,0,50,5,11,4,3,7,2,8,0,17647.37039
8072,0.5,274,2,1,0,29,1,44,0,90,8,9,4,1,1,0,18,1,2228.97
8088,0.499,100,2,1,1,32,0,28,0,90,5,8,2,1,5,2,19,1,4562.175227
8099,0.467,312,0,1,0,29,1,45,0,54,5,18,4,3,9,3,13,2,79.53172205
8107,0.166,177,1,0,0,32,0,36,1,80,5,15,4,3,9,4,16,0,76.75
8125,0.75,536,4,0,0,20,0,64,0,50,5,5,4,3,5,2,8,1,292.2407855
8137,0.608,113,3,0,1,34,2,28,0,68,5,9,2,1,5,4,12,1,721.6060423
8156,0.633,347,3,1,0,29,2,47,0,55,8,10,2,1,3,0,9,1,6125.910272
8159,0.708,132,0,1,0,32,0,30,0,54,5,8,4,3,7,2,14,1,11476.0
8162,0.333,129,4,0,1,32,1,28,0,55,5,6,4,3,6,2,17,1,180.8492447
8171,0.292,421,0,1,0,32,2,58,0,66,0,10,4,3,6,4,4,1,928.0
8187,0.23,665,5,0,0,39,0,84,1,76,5,5,4,3,4,2,13,1,3241.8
8199,0.176,443,8,1,0,28,2,60,0,50,5,15,4,1,7,3,17,0,640.81
8200,0.775,201,0,1,0,32,1,38,0,54,7,8,2,1,3,4,19,1,1326.0
8210,0.666,122,6,1,1,32,1,51,0,95,5,3,4,3,1,2,13,1,15436.53
8216,0.5,517,1,1,0,32,2,61,0,50,4,11,2,1,5,4,15,1,411.92
8232,0.833,396,2,1,0,32,1,55,0,58,8,5,4,1,4,2,20,0,2346.0
8281,0.749,172,5,1,0,25,2,37,0,72,5,7,4,3,6,4,3,0,1938.818429
8296,0.665,500,6,1,0,30,2,61,0,50,8,6,4,1,1,4,11,1,1204.0
8346,0.416,510,0,1,0,0,2,65,0,50,5,15,5,3,9,5,4,0,2028.200302
8397,0.166,197,6,1,0,34,1,34,0,50,5,7,4,3,6,2,14,1,750.82
8406,0.25,298,5,1,0,32,0,54,0,58,2,15,4,3,9,5,8,0,985.87
8444,0.833,21,3,1,1,10,1,20,0,100,5,3,4,3,4,2,10,0,61.38670695
8460,0.083,326,8,1,1,32,0,52,0,95,5,6,4,1,2,4,20,1,1326.0
8520,0.749,509,5,1,0,32,1,62,0,61,2,12,4,3,8,5,9,0,78.0
8534,0.749,215,4,0,0,44,1,36,1,50,5,8,4,3,6,2,20,1,1326.0
8555,0.833,367,8,1,0,32,1,48,0,50,5,3,4,3,2,1,6,1,264.69
8574,0.5,357,1,0,0,34,1,48,0,50,5,11,2,1,6,4,20,1,1052.35
8578,0.416,473,2,1,0,32,1,57,0,50,5,11,4,3,8,5,12,1,638.1389728
8610,0.469,269,0,0,0,34,1,41,0,60,1,12,4,3,7,4,1,0,2346.0
8660,1.0,132,5,1,0,32,1,33,0,64,5,20,4,3,9,3,11,0,4358.998187
8688,0.444,68,2,0,1,10,1,24,0,76,1,4,5,3,1,1,16,1,4332.923565
8693,0.749,194,5,0,1,32,1,35,0,76,5,3,4,3,3,1,10,1,2774.0
8712,0.713,241,3,1,0,32,1,47,0,50,4,11,2,1,5,4,19,1,2163.26284
8715,0.611,53,0,0,1,32,1,26,0,80,1,10,4,3,8,2,17,1,365.07
8723,0.416,105,6,0,1,32,1,41,0,79,2,11,4,3,7,3,18,1,663.0
8771,0.784,77,2,1,0,32,1,35,1,76,5,11,2,1,6,5,18,1,1204.0
8781,0.75,517,6,1,0,0,1,61,0,50,5,9,4,3,5,4,8,1,2346.0
8803,0.25,9,0,0,0,34,1,19,0,100,5,4,4,3,4,2,20,0,1300.0
8804,0.109,352,8,0,0,32,0,55,1,50,5,11,4,3,5,3,18,2,2498.44
8810,0.416,118,1,0,1,32,1,27,0,95,5,7,4,3,5,2,15,1,203.54
8827,0.681,297,4,0,0,32,0,48,0,62,5,5,4,3,2,1,20,1,1173.0
8831,0.315,51,3,0,1,27,1,39,0,85,5,8,4,3,6,2,11,1,1204.0
8869,1.0,314,0,1,0,32,2,44,0,50,5,14,2,1,8,3,14,1,213.0861027
8897,0.833,175,3,1,1,32,2,32,0,60,2,16,5,3,9,3,8,0,2346.0
8957,0.958,579,4,1,0,39,0,66,0,50,7,11,4,3,8,5,15,1,1056.42
8987,0.583,124,4,1,0,32,2,28,0,57,8,6,3,2,0,4,1,1,1204.0
8993,0.725,681,7,1,0,39,0,74,1,50,5,16,4,3,9,3,16,0,76.0
9021,0.285,38,6,1,1,10,1,24,0,85,5,9,2,1,7,4,15,1,3738.19
9028,0.833,567,2,1,0,39,0,78,0,50,7,11,4,3,7,5,15,1,2240.41
9045,0.833,198,2,0,0,32,1,35,0,50,5,8,4,3,6,2,5,0,305.6374622
9049,0.749,275,2,0,0,32,1,50,0,72,5,4,4,3,5,2,17,1,1204.0
9063,0.75,49,2,0,1,10,1,22,0,80,5,3,4,3,3,2,17,1,1326.0
9065,0.916,260,4,1,1,32,1,40,0,50,5,7,4,3,6,4,16,1,2346.0
9070,0.083,88,1,0,1,32,1,27,0,95,5,8,2,1,5,2,12,0,76.56
9102,0.583,274,6,1,0,32,2,41,0,71,8,12,4,1,0,0,17,1,1562.356495
9132,0.394,77,7,0,1,10,1,26,0,72,5,3,4,3,2,1,12,1,432.05
9149,0.419,390,3,1,0,32,1,51,0,50,5,5,4,3,3,2,19,1,13069.93686
9164,0.214,72,4,0,0,32,0,28,0,95,5,3,4,3,3,1,10,1,2104.23
9180,0.916,469,7,0,0,32,1,61,0,76,5,7,4,3,5,4,3,1,2652.0
9201,0.194,165,4,1,1,32,0,34,0,72,5,7,4,3,5,4,18,1,6426.0
9254,0.833,425,7,1,0,25,2,53,0,78,8,12,4,1,0,0,13,1,2530.0
9302,1.0,420,8,1,0,44,2,54,0,50,5,18,4,3,6,3,17,0,464.123565
9309,0.695,133,5,0,1,32,2,30,0,64,5,4,4,3,3,2,12,1,663.21
9329,0.833,148,1,0,0,32,1,31,0,85,3,9,4,3,6,4,15,0,1713.219335
9352,0.035,119,6,1,0,32,1,36,0,85,4,10,2,1,5,4,5,1,2361.83
9365,0.563,542,8,0,0,20,0,64,0,50,5,13,4,3,6,5,16,1,81.54
9415,0.307,152,2,1,0,32,0,33,1,67,3,11,2,1,5,4,11,0,2515.994864
9442,0.867,186,2,0,0,34,1,33,0,63,5,9,2,1,5,4,14,1,859.1311178
9444,0.75,423,3,1,0,32,2,57,0,58,4,13,2,1,5,3,8,1,1153.35
9457,0.166,447,3,1,0,32,1,56,1,50,5,7,4,3,7,2,9,1,649.4501511
9502,0.749,437,0,0,0,32,2,56,0,50,3,8,2,1,3,4,13,1,728.1
9514,0.773,163,4,0,0,32,1,33,0,80,5,4,4,3,3,1,9,1,2179.51
9519,0.666,232,8,0,0,32,1,48,0,100,5,6,4,3,5,4,18,1,1706.75
9553,0.307,179,3,1,1,32,0,32,0,100,5,5,4,3,4,2,16,1,1300.0
9562,0.575,112,2,1,0,32,1,36,0,80,5,10,4,3,6,4,5,1,897.38
9593,0.666,239,5,0,1,32,2,38,0,100,7,7,5,1,5,4,15,1,130.4791541
9626,0.249,240,0,0,0,49,2,39,0,56,5,6,4,3,4,2,14,1,79.82
9627,0.916,411,0,0,1,32,1,54,0,50,5,10,4,3,8,4,16,1,439.07
9637,0.62,204,0,1,0,44,1,49,0,52,5,9,4,3,6,2,16,2,6611.666465
9675,0.347,657,2,1,0,39,0,75,0,50,5,8,4,3,7,4,7,1,8643.26
9694,0.321,474,4,1,0,39,0,67,0,50,5,10,4,3,7,5,12,1,2346.0
9702,0.755,315,2,1,0,32,1,60,0,50,7,14,2,1,5,5,16,1,115.6096677
9708,0.75,91,4,0,1,32,1,31,0,80,6,11,4,3,4,5,15,1,3120.0
9745,0.833,148,1,0,0,32,1,31,0,85,3,9,4,3,6,4,15,0,1454.04
9778,0.439,120,3,1,0,0,2,31,0,60,5,10,4,3,6,4,7,1,2346.0
9783,0.497,199,7,1,1,32,1,35,0,72,5,4,4,3,4,2,16,1,3323.97
9786,0.583,300,1,1,1,32,2,44,0,57,5,14,2,1,8,5,15,2,348.7966767
9788,0.471,132,5,1,1,32,1,33,0,60,5,5,4,3,3,1,18,1,7046.192447
9799,0.729,428,8,1,0,0,2,67,0,50,4,13,4,3,3,3,16,1,5434.596979
9806,0.333,280,0,1,0,34,1,44,0,68,5,7,2,1,4,2,18,1,552.34
9829,0.513,299,0,1,1,32,1,50,0,50,5,10,2,1,6,4,13,0,2325.0
9834,0.833,255,1,1,0,32,1,39,0,54,1,15,4,3,9,5,9,0,2185.614199
9860,0.499,490,3,1,0,32,1,59,0,50,5,9,4,3,6,4,5,1,1641.134139
9902,0.5,358,3,1,1,32,1,48,0,50,6,12,4,3,4,3,9,0,491.06
9985,0.547,198,1,1,1,44,2,34,0,75,4,16,2,1,8,3,9,0,1326.0
9986,0.555,173,7,1,0,0,1,32,0,54,5,10,4,3,5,4,14,1,1383.75
9995,0.654,128,1,0,0,34,2,29,0,60,5,8,2,1,5,2,17,1,359.7543807
10004,0.916,464,7,0,0,32,1,58,0,90,5,8,4,3,7,2,14,1,310.7746224
10008,0.433,276,2,1,0,32,2,41,0,50,5,14,2,1,8,3,17,2,2812.112085
10015,0.583,38,1,1,1,32,1,21,0,100,1,7,5,3,1,1,8,1,2346.0
10020,0.677,303,1,0,1,32,1,43,0,50,5,6,4,3,6,2,11,1,681.6045317
10036,0.881,504,7,1,0,32,1,60,0,70,5,14,4,3,8,5,5,1,2112.126888
10052,0.77,464,6,1,0,27,2,57,0,52,3,12,5,1,4,3,7,1,1204.0
10067,0.549,528,1,1,0,0,1,62,0,50,1,16,4,3,9,3,13,2,100.1
10081,0.939,104,0,0,0,32,1,28,0,125,5,9,2,1,6,4,15,1,163.9296073
10096,0.614,195,4,1,1,32,2,35,0,64,5,8,4,3,6,4,17,0,71.98
10100,1.0,129,7,1,0,0,0,29,0,90,5,5,4,3,3,2,18,1,202.72
10115,0.666,171,3,0,1,32,2,32,0,60,5,5,4,3,2,1,7,1,530.47
10118,0.666,327,4,1,0,32,2,48,0,50,4,13,2,1,5,3,16,1,400.2507553
10126,0.969,95,1,1,0,32,0,25,0,95,5,10,4,3,6,2,6,1,730.5135952
10129,0.105,320,1,1,0,0,2,45,0,148,5,16,5,3,9,5,16,0,3884.0
10207,0.916,212,0,1,0,32,2,36,0,90,5,15,2,1,8,5,17,2,1418.610272
10215,0.691,114,6,0,1,32,1,30,0,85,5,3,4,3,2,1,12,1,1204.0
10227,0.382,522,6,0,0,32,1,62,0,50,5,5,4,3,5,2,16,1,14775.0
10240,0.391,124,8,1,0,32,0,29,0,95,5,0,1,3,1,1,15,1,1326.0
10271,0.833,407,1,0,0,27,2,53,0,50,8,9,2,1,0,0,15,1,2408.0
10302,0.583,311,8,1,0,44,2,48,0,85,5,10,4,3,8,4,12,0,1204.0
10308,0.461,494,4,0,0,39,0,70,1,50,5,7,4,3,7,2,15,1,878.18
10363,0.749,223,7,1,0,32,0,37,0,100,5,10,4,3,5,4,12,1,3167.36
10386,0.966,375,0,1,0,38,3,50,0,50,5,11,4,3,8,4,16,0,2119.113897
10473,0.564,385,0,1,0,44,2,56,0,50,5,15,4,3,8,3,16,1,509.839577
10476,1.0,467,5,1,0,32,1,59,0,50,5,9,2,1,6,4,13,1,747.77
10515,0.513,299,0,1,1,32,1,50,0,50,5,10,2,1,6,4,13,0,2739.425982
10555,0.166,104,1,0,1,32,1,28,0,72,5,8,2,1,5,2,13,0,203.75
10615,0.75,133,0,0,0,0,1,29,0,57,4,11,4,3,6,4,16,1,72.0
10653,0.591,87,3,1,0,32,1,25,0,90,5,3,4,3,3,1,17,2,1792.48006
10676,0.749,463,0,1,0,44,2,61,0,80,5,16,4,3,8,3,17,0,1326.0
10711,1.0,342,3,1,0,29,2,47,0,50,4,10,4,3,7,4,11,1,2445.429607
10724,0.416,213,6,0,0,32,1,36,0,50,5,8,4,3,5,2,16,1,1204.0
10764,0.833,428,4,1,0,32,0,57,0,50,5,10,4,3,6,4,14,0,1085.331118
10773,0.162,368,8,1,0,32,1,49,0,85,5,7,1,3,6,4,11,1,1255.66
10791,0.916,753,5,1,0,39,0,83,1,50,5,8,4,3,5,4,14,0,302.2676737
10794,0.25,298,0,0,0,32,2,54,0,50,7,9,4,3,7,4,18,2,2008.653172
10814,0.666,208,6,1,0,32,0,56,0,125,5,10,4,1,5,5,13,1,1326.0
10822,0.916,260,4,1,1,32,1,40,0,50,5,7,4,3,6,4,16,1,2346.0
10831,0.2,0,3,0,1,10,1,18,0,100,2,5,5,3,1,1,16,1,2603.32
10878,0.552,556,8,1,0,39,0,67,1,50,5,16,4,3,8,3,5,0,2391.619033
10894,1.0,274,2,1,0,32,1,42,0,118,4,10,4,3,6,4,15,1,2913.735952
10900,0.833,149,6,0,0,32,1,31,0,57,5,5,5,1,4,2,15,1,4326.52568
10942,0.151,142,5,1,1,0,2,30,0,72,5,8,4,3,6,4,17,1,985.121148
10969,0.401,296,6,1,0,32,0,46,0,50,5,13,5,3,8,3,17,1,2026.503625
10994,0.5,278,6,1,0,25,0,44,0,50,5,4,4,3,2,1,14,1,2346.0
11024,0.318,103,8,1,0,32,0,30,0,100,5,5,1,3,4,5,17,1,1204.0
11027,1.0,201,2,1,1,32,2,34,0,50,6,17,2,1,7,3,16,0,2701.828097
11057,0.467,305,2,1,0,29,2,51,0,76,8,13,2,1,3,0,17,1,3479.62
11073,0.852,590,5,0,0,39,0,79,1,72,5,5,4,3,4,2,5,1,897.6480363
11081,0.853,578,1,1,0,5,2,69,0,50,5,20,4,3,9,3,8,2,1909.52
11137,0.833,67,7,0,1,32,1,24,0,80,5,2,4,3,2,2,9,1,337.74
11147,0.829,450,2,0,0,0,2,55,0,90,5,5,4,3,3,2,16,1,3675.378852
11148,0.827,622,0,1,0,39,0,71,0,50,6,17,4,3,5,3,8,0,102.5900302
11160,0.499,133,4,0,0,32,2,29,0,54,5,5,4,3,4,2,15,1,134.0728097
11165,0.528,492,1,0,0,0,2,66,0,50,5,6,4,3,4,1,8,1,1426.268882
11167,0.749,471,5,1,0,39,0,67,0,74,5,10,4,3,7,5,20,1,1461.58
11267,1.0,569,5,1,0,39,0,67,0,50,2,12,4,3,8,5,8,0,3816.07
11323,0.905,490,2,1,0,34,1,60,0,50,5,7,4,3,5,2,8,1,3629.92
11336,1.0,245,7,0,1,32,1,38,0,63,2,11,4,3,8,5,15,1,759.06
11339,0.091,115,5,0,0,32,1,27,0,60,7,13,4,3,7,5,16,0,214.523565
11351,0.74,258,6,1,0,32,0,41,0,118,5,6,4,3,5,4,12,1,2300.0
11359,0.547,453,2,0,0,34,1,60,0,50,6,11,2,1,8,4,17,2,2166.950755
11368,0.833,272,8,1,0,34,0,45,1,80,5,8,4,3,5,4,20,1,663.0
11390,0.5,376,4,1,0,32,1,50,0,50,5,15,2,1,8,3,19,0,3559.015106
11423,0.329,214,5,0,0,32,2,38,0,106,3,13,5,1,5,3,15,1,154957.1801
11430,0.916,331,0,1,0,32,1,48,0,50,3,11,4,3,7,4,6,1,102.5900302
11435,0.333,268,0,1,0,0,2,41,0,60,3,11,4,3,7,5,10,1,621.45
11467,0.388,378,8,1,0,32,0,49,0,50,4,14,4,3,5,3,13,1,1204.0
11492,0.416,377,2,0,0,20,0,49,0,118,1,17,5,3,9,3,8,0,4998.056193
11501,1.0,433,7,1,0,43,2,54,0,50,5,10,4,3,5,2,7,2,3651.790332
11552,0.877,188,5,1,1,34,1,38,0,50,3,10,2,1,5,4,3,1,314.5567976
11578,0.435,159,5,1,1,10,1,33,0,68,5,6,4,1,3,2,18,1,96.65166163
11596,0.083,179,1,1,0,34,1,33,0,60,0,11,2,1,6,4,15,1,1498.283384
11597,0.532,247,5,1,1,34,1,41,1,50,5,6,4,3,6,2,19,1,2222.15
11631,0.666,55,8,0,0,10,1,22,0,95,5,6,4,3,5,2,10,1,1204.0
11649,0.5,87,6,1,1,32,1,25,0,80,5,9,5,1,5,4,10,1,91.54984894
11654,0.666,176,8,1,0,32,1,36,0,100,5,5,1,3,5,4,4,1,1563.01
11681,0.788,496,6,0,0,34,1,60,0,50,5,7,4,3,4,4,14,1,3749.08
11721,0.416,168,0,1,1,32,1,32,0,100,5,8,4,3,8,2,5,1,1482.612689
11737,0.583,113,3,0,0,32,0,36,0,80,5,9,4,3,4,2,13,1,390.21
11752,0.583,65,1,1,1,32,1,24,0,80,5,10,2,1,5,4,19,0,4403.830514
11761,0.666,207,4,1,0,30,2,36,0,68,6,12,4,3,4,3,10,0,35.08821752
11789,0.644,111,6,0,1,32,1,32,0,76,5,6,4,3,5,2,10,0,1204.0
11811,0.583,230,0,1,0,27,2,38,0,95,8,10,2,1,1,0,20,1,73.25166163
11813,0.833,538,1,1,0,25,2,62,0,85,5,15,4,3,8,5,9,0,789.09
11843,0.666,445,2,0,0,32,3,56,0,50,5,11,2,1,5,4,16,1,712.4628399
11851,0.833,149,3,1,1,32,2,32,0,90,2,18,4,3,9,3,7,0,1204.0
11854,1.0,420,4,1,0,39,0,62,0,50,1,9,4,3,4,4,12,2,2176.741994
11857,0.166,522,2,0,0,34,1,63,0,74,5,9,4,3,6,4,9,1,1173.0
11859,0.706,272,7,1,0,32,1,42,0,51,3,12,5,3,7,3,18,1,13870.0
11861,0.336,419,2,1,0,32,0,64,1,76,6,10,4,3,3,5,16,1,1418.610272
11889,0.166,565,8,1,0,32,1,66,0,50,5,4,4,3,2,1,12,1,28.97311178
11891,0.347,162,1,0,1,32,1,36,0,64,5,6,4,3,5,2,17,1,51.06
11892,0.5,167,4,0,0,32,1,34,0,80,5,9,4,3,7,4,20,0,6262.893353
11895,0.333,181,3,1,0,32,2,33,0,64,5,6,4,1,4,2,5,1,1830.59
11928,0.499,169,8,0,1,32,0,38,0,50,5,5,4,3,5,2,13,0,39.85
11953,0.749,267,4,0,0,0,2,44,0,50,3,10,4,3,6,4,18,0,1204.0
11955,0.741,184,7,0,0,32,2,40,0,58,8,6,4,1,1,4,16,1,67.5
11974,0.71,181,1,1,0,32,1,33,0,85,5,11,2,1,5,2,15,1,1879.67
11984,0.302,465,2,0,0,44,2,59,0,50,5,10,4,3,8,4,18,1,1911.223867
11995,0.916,122,8,1,0,32,1,39,0,100,5,12,4,3,6,3,15,1,1125.073414
12002,0.867,108,2,1,0,29,1,46,0,100,8,5,2,1,4,2,13,1,1205.0
12019,0.25,342,5,1,0,32,1,47,0,50,5,9,4,3,7,5,20,1,600.9652568
12022,0.091,87,7,0,0,32,2,25,0,64,5,3,4,3,3,2,3,1,764.59
12026,1.0,635,2,1,0,39,0,81,0,50,5,9,4,3,8,4,7,0,1025.69
12038,0.749,166,7,0,1,0,2,34,0,57,5,8,2,1,5,4,18,1,1279.494562
12054,0.554,340,0,1,0,32,2,48,0,50,5,6,4,3,4,1,1,1,8211.67
12075,0.747,453,1,1,0,25,1,68,0,50,5,5,4,3,4,2,19,0,3378.27
12091,0.458,145,8,1,1,32,1,33,0,57,5,3,1,3,3,2,18,1,1204.0
12105,0.56,112,2,1,0,32,0,34,0,95,7,4,4,3,4,4,19,0,2163.26284
12108,0.503,92,8,1,1,29,2,25,0,90,8,13,5,1,0,0,16,1,2616.11
12115,0.883,1,6,1,1,32,0,21,0,100,5,3,4,3,3,1,20,1,79.8
12149,0.647,31,5,0,1,10,1,23,0,90,5,5,4,3,3,2,20,1,2736.62
12153,0.666,354,6,1,0,32,1,49,0,50,5,17,4,3,9,3,16,2,754.7
