rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18
346,0.083,339,2,1,0,32,1,49,0,66,1,17,4,3,9,5,15,0
347,0.25,364,5,0,0,32,1,49,0,69,5,5,4,3,3,2,9,1
348,0.023,72,0,1,1,32,1,24,0,90,5,6,4,3,5,2,10,1
349,0.971,393,4,0,0,34,0,50,0,50,5,11,2,1,7,4,11,1
350,0.166,322,7,0,0,32,0,44,0,50,5,10,4,3,6,2,16,2
351,0.572,196,6,1,0,32,1,35,1,50,5,11,4,3,8,5,15,1
352,0.14,195,5,1,1,29,2,34,0,72,5,12,5,3,8,4,6,1
353,0.249,315,1,1,0,32,2,44,0,50,3,15,2,1,6,3,19,0
354,0.597,441,4,0,0,32,1,56,0,62,5,5,4,3,4,2,8,1
355,0.424,396,2,1,0,27,2,52,0,50,8,5,4,3,2,4,5,1
356,0.297,517,1,0,0,29,1,61,1,60,2,16,4,3,9,3,7,0
357,0.333,176,6,0,1,34,0,33,0,95,5,5,4,3,4,2,19,0
358,0.474,598,2,1,0,39,0,75,1,58,1,11,4,3,7,4,15,0
359,0.707,329,0,1,0,32,1,62,0,61,6,17,2,1,7,3,10,2
360,0.249,140,3,1,0,32,0,33,0,67,4,9,4,3,6,4,18,1
361,0.75,508,0,1,0,0,2,60,0,50,5,13,4,3,9,5,9,1
362,0.563,383,8,0,1,32,1,55,1,51,5,3,1,3,3,2,19,1
363,0.166,518,1,1,0,0,2,61,0,50,6,13,2,1,4,5,4,1
364,0.92,94,6,0,0,32,1,53,0,125,5,4,1,3,3,2,11,1
365,0.499,463,0,1,0,32,1,58,0,50,5,17,2,1,9,3,12,0
366,0.908,110,4,1,1,32,2,28,0,72,4,10,4,3,7,4,15,1
367,0.129,258,1,1,0,44,2,39,0,95,5,16,2,1,8,3,9,0
368,0.166,506,7,1,1,39,0,72,0,50,5,4,4,3,2,1,16,1
369,0.225,130,7,0,0,32,1,33,1,80,5,3,4,3,4,2,7,1
370,0.666,234,1,1,0,0,1,56,0,50,3,14,4,3,7,3,14,1
371,0.749,303,4,1,0,32,1,50,0,80,3,12,4,3,5,3,13,1
372,0.166,172,6,1,0,32,0,33,0,54,7,13,2,1,7,5,16,0
373,0.166,196,7,1,0,32,1,64,0,106,8,6,4,1,1,0,20,1
374,0.386,499,2,1,0,27,2,59,0,50,7,9,2,1,6,4,7,1
375,0.75,424,8,1,0,39,0,63,0,90,5,6,1,3,5,4,14,2
376,0.819,218,1,1,0,34,0,38,0,140,3,9,4,3,6,4,4,1
377,1,187,6,1,0,32,1,33,0,51,4,11,5,1,4,5,13,1
378,0.555,511,8,0,0,39,0,65,0,50,5,0,1,3,0,1,6,1
379,0.127,593,1,1,0,34,0,72,0,50,5,10,2,1,6,4,12,1
380,0.916,385,1,1,0,20,0,52,0,50,5,10,2,1,6,4,8,1
381,0.749,436,5,1,0,27,2,54,0,50,7,6,4,3,3,4,5,1
382,0.729,481,8,1,0,39,0,73,1,50,5,10,4,3,6,5,10,1
383,0.598,98,4,0,0,32,0,30,0,118,5,3,4,3,3,2,13,1
384,0.479,267,6,1,0,32,1,46,0,90,5,15,4,3,8,5,5,0
385,0.486,70,2,0,1,32,1,24,0,76,5,6,2,1,4,2,11,1
386,0.249,292,4,1,0,29,2,43,0,76,5,10,4,3,7,2,8,1
387,0.422,369,7,1,0,32,0,64,0,50,7,12,2,1,4,5,14,0
388,0.514,399,3,1,0,34,1,54,0,50,5,7,4,3,5,4,15,1
389,0.446,198,7,1,1,32,1,36,0,64,5,10,4,3,7,5,15,1
390,0.013,120,1,0,0,32,0,28,0,76,5,7,2,1,4,2,12,1
391,0.833,199,8,1,0,32,1,40,1,54,5,11,4,3,7,3,15,1
392,0.416,292,3,1,0,32,1,49,0,50,5,14,2,1,9,5,8,2
393,0.174,658,6,1,0,39,0,75,1,50,5,9,5,1,5,4,12,0
394,0.608,203,8,1,0,32,1,36,0,57,5,5,4,1,2,4,20,1
395,0.049,466,7,1,0,39,0,83,0,64,5,3,4,3,1,1,4,2
396,0.35,415,4,0,0,34,1,54,0,50,6,15,4,3,5,3,15,2
397,0.166,309,1,1,0,32,1,43,0,50,1,8,4,3,4,2,3,0
398,0.25,103,0,1,0,34,1,30,0,64,1,13,2,1,7,4,13,2
399,0.833,237,8,1,0,27,2,41,0,106,8,6,1,3,0,0,17,1
400,0.582,436,5,0,0,32,0,55,0,72,5,9,4,3,5,4,10,1
401,0.499,376,0,1,1,32,1,54,0,80,5,1,4,3,2,1,13,1
402,0.75,181,7,1,1,32,0,34,1,64,5,6,4,3,5,2,20,1
403,0.267,244,0,1,0,32,0,39,0,67,6,17,2,1,6,3,16,0
404,1,482,4,1,0,32,1,59,1,50,5,6,4,3,6,2,19,1
405,0.019,242,3,1,1,32,2,38,0,57,4,11,2,1,5,5,11,1
406,0.844,284,1,1,0,32,1,42,0,90,7,3,4,3,3,1,17,0
407,0.499,364,0,1,0,32,2,59,0,76,5,4,4,3,4,1,1,0
408,0.666,210,4,1,0,0,2,36,0,60,3,10,4,3,6,4,14,1
409,0.553,463,0,1,0,32,1,58,0,58,6,13,4,3,4,3,14,0
410,0.333,398,6,0,0,32,1,51,0,50,5,3,4,3,4,2,16,1
411,0.083,257,7,1,1,32,1,40,0,57,5,3,4,3,2,1,19,1
412,0.4,403,1,1,1,39,0,59,0,57,5,9,4,3,7,4,12,1
413,0.033,481,2,0,0,39,0,63,0,85,5,5,4,3,4,2,15,1
414,0.166,322,4,1,0,32,2,55,0,68,5,17,2,1,9,3,17,0
415,0.416,510,8,1,0,39,0,75,0,50,5,9,4,3,7,5,14,1
416,0.435,245,8,1,0,32,0,53,0,50,5,7,1,3,6,5,14,1
417,0.916,457,3,0,0,39,0,58,1,50,5,8,4,3,6,2,19,1
418,0.342,406,3,0,0,32,0,52,0,50,5,3,4,3,4,2,3,1
419,0.563,217,1,1,1,32,2,41,0,67,5,9,4,3,7,2,15,1
420,0.129,224,0,1,0,44,2,37,0,50,4,13,2,1,5,3,8,1
421,0.166,466,4,0,1,32,1,58,0,85,5,6,4,3,4,2,18,1
422,0.424,497,6,1,0,25,1,59,0,78,5,4,4,3,3,2,7,1
423,0.499,184,0,1,1,32,1,35,1,57,5,7,4,3,5,2,20,0
424,0.499,240,4,0,1,32,1,38,1,50,5,6,4,3,4,2,7,1
425,0.525,2,5,0,1,32,0,30,0,100,5,4,4,3,3,2,17,1
426,0.666,328,8,0,0,34,1,47,0,118,5,5,1,3,3,4,14,1
427,0.079,313,2,1,1,32,1,46,0,80,5,9,4,3,7,2,16,1
428,0.075,199,5,1,0,32,1,40,0,50,5,6,4,3,6,4,17,1
429,0.749,140,2,0,0,0,1,33,0,68,4,9,4,3,5,4,5,1
430,0.192,519,0,1,1,38,3,61,0,50,6,14,2,1,4,3,9,2
431,0.916,158,1,1,0,32,1,31,0,85,7,7,4,3,3,4,14,1
432,0.224,352,8,1,0,20,0,52,0,100,5,8,4,1,2,5,13,1
433,0.916,229,4,1,1,32,1,37,0,80,5,3,4,3,3,2,19,0
434,0.573,621,1,1,0,29,2,75,0,54,5,8,4,3,6,2,9,0
435,0.478,207,7,1,0,32,2,41,0,95,5,12,2,1,6,5,5,2
436,0.666,156,0,1,1,27,2,33,0,51,3,14,2,1,6,3,11,1
437,0.916,131,4,1,1,32,1,31,0,85,5,5,4,3,3,2,17,1
438,0.5,141,5,1,0,27,3,31,0,83,8,11,4,1,0,0,13,1
439,0.166,137,3,1,1,25,2,29,0,54,0,11,2,1,1,0,17,1
440,0.267,70,8,1,0,32,1,24,0,65,5,8,4,3,6,5,14,1
441,1,345,2,0,0,29,2,53,0,50,8,11,2,1,1,0,9,1
442,0.496,60,8,0,1,32,1,29,0,95,5,3,4,3,1,1,17,1
443,0.866,349,4,1,0,39,0,74,0,50,5,4,4,3,5,2,13,1
444,0.036,184,7,0,1,32,1,34,0,54,5,3,4,3,3,1,20,0
445,0.083,133,4,1,0,29,0,30,1,72,6,16,4,3,7,3,1,0
446,0.25,272,4,1,0,29,2,53,0,54,3,12,5,1,5,3,19,1
447,0.166,231,8,0,0,32,2,49,0,50,2,19,4,3,9,3,5,2
448,0.833,283,2,1,0,27,2,45,0,50,8,11,2,1,4,0,12,1
449,0.25,699,5,0,0,39,0,82,1,50,5,5,4,3,4,2,17,1
450,0.122,108,5,1,1,32,0,28,0,100,5,2,4,3,3,1,14,1
451,0.749,377,5,1,0,32,1,51,0,50,6,9,4,3,3,5,15,1
452,0.249,20,1,0,1,32,1,32,0,95,5,6,4,3,4,1,16,1
453,0.333,411,2,1,0,34,1,54,0,50,5,5,4,3,4,2,12,1
454,0.166,429,4,0,0,39,0,66,0,50,5,11,4,3,8,5,12,1
455,0.916,452,1,0,0,39,0,55,0,50,4,13,2,1,5,5,19,0
456,0.249,97,8,1,1,32,0,27,0,85,5,4,1,3,2,2,14,1
457,0.25,407,6,1,0,32,1,52,0,50,7,9,5,1,5,4,17,1
458,0.06,83,5,0,1,32,1,26,0,76,5,3,4,3,3,1,12,0
459,0.154,143,4,1,0,32,0,30,0,95,5,6,4,3,4,2,15,1
460,0.249,130,6,1,1,32,1,29,0,60,5,2,4,3,2,1,18,1
461,0.916,535,0,1,0,39,0,69,0,50,5,10,4,3,8,4,16,1
462,1,71,4,1,1,32,1,26,0,100,5,6,4,3,4,2,4,1
463,0.083,184,0,1,0,29,0,34,0,63,5,7,2,1,4,2,4,1
464,0.793,286,6,1,0,32,0,53,0,59,8,5,4,1,2,4,9,1
465,0.416,213,1,1,0,0,1,36,0,106,5,8,4,3,6,2,11,1
466,0.583,257,2,1,1,32,1,40,0,59,4,10,4,3,6,5,12,1
467,0.166,538,2,0,0,32,1,64,1,50,5,6,4,3,4,2,15,1
468,0.75,147,4,1,1,32,0,30,0,67,5,12,5,3,9,4,16,0
469,0.057,352,8,0,0,32,0,55,0,50,5,11,4,3,5,3,18,1
470,0.717,216,7,1,0,32,1,36,0,50,5,6,5,1,4,2,17,1
471,0.788,81,5,0,0,32,1,28,0,76,5,9,4,3,6,5,20,1
472,0.75,299,3,1,0,32,2,48,0,50,5,5,4,3,4,2,20,1
473,0.833,13,2,0,1,32,1,25,0,95,5,3,4,3,3,1,16,2
474,1,335,5,0,0,34,1,49,0,50,3,13,5,1,5,3,13,1
475,0.499,280,3,1,0,29,1,45,0,85,8,9,4,1,1,0,18,1
476,0.166,253,1,1,0,32,1,39,0,57,1,15,4,3,9,5,9,0
477,0.784,197,3,1,0,32,2,54,0,60,8,9,2,1,0,0,11,0
478,0.613,299,1,1,0,32,1,43,0,50,3,14,2,1,6,3,12,1
479,0.499,181,5,0,1,32,1,37,0,57,5,10,4,3,6,4,16,1
480,0.5,19,4,0,0,20,0,42,0,100,5,6,4,3,4,2,20,1
481,0.478,367,0,1,0,32,1,48,0,51,5,21,4,3,9,3,9,2
482,0.916,99,3,0,1,32,1,34,0,80,5,5,4,3,3,2,16,0
483,0.236,373,6,1,0,25,1,53,0,50,2,18,4,3,9,5,4,2
484,0.769,656,4,0,0,39,0,83,1,80,5,5,4,3,4,2,13,1
485,0.916,473,2,0,0,29,2,57,0,50,5,11,4,3,6,4,12,0
486,0.5,73,1,1,0,32,2,30,0,76,8,10,2,1,3,0,8,1
487,0.5,216,8,0,0,32,0,43,0,50,5,5,1,3,4,4,15,1
488,0.368,183,7,1,1,32,1,34,0,51,5,7,4,3,5,4,16,1
489,0.584,120,3,0,0,32,1,31,1,60,6,12,4,3,5,5,11,1
490,0.463,384,3,1,0,39,0,61,0,50,5,22,4,3,9,3,6,2
491,0.016,454,5,1,0,28,2,65,0,50,4,9,4,3,5,5,16,1
492,0.416,200,5,1,1,34,1,35,0,50,3,10,4,3,5,5,8,1
493,0.49,150,3,0,0,32,0,32,0,51,4,12,4,3,5,4,19,1
494,0.232,272,3,1,0,32,1,40,0,50,6,20,4,3,8,3,4,0
495,0.916,179,0,0,0,32,1,38,0,72,6,11,4,3,6,5,17,1
496,0.01,202,3,0,1,32,3,35,0,53,1,8,4,3,7,2,16,1
497,0.066,100,7,1,1,32,1,27,0,80,5,7,4,3,4,4,18,1
498,0.845,249,4,1,0,32,2,51,0,50,8,5,4,1,4,2,20,1
499,0.75,112,4,0,1,32,1,30,0,118,1,10,4,3,6,4,16,2
500,0.561,154,8,1,0,32,1,56,1,54,5,5,1,3,3,4,17,1
501,0.822,136,2,1,1,32,1,29,0,64,5,9,4,3,7,5,19,1
502,0.452,291,8,1,0,32,1,42,0,50,5,5,1,3,4,2,12,1
503,0.226,279,1,0,1,32,0,45,0,90,5,7,2,1,4,2,19,2
504,1,238,6,0,1,32,3,37,0,93,5,8,4,3,5,4,8,1
505,0.342,76,1,1,1,10,1,24,0,76,5,11,2,1,8,4,4,1
506,0.333,371,1,0,0,0,3,49,0,50,5,16,5,3,9,3,17,0
507,0.499,495,0,1,0,39,0,59,0,50,5,10,4,3,8,4,4,1
508,0.407,144,6,1,1,32,0,31,1,90,5,15,5,1,8,3,13,0
509,0.349,356,6,1,0,32,1,60,0,62,5,10,4,3,7,4,11,1
510,0.916,574,5,0,0,39,0,67,0,50,5,5,4,3,2,2,15,1
511,0.076,193,6,1,0,34,2,37,0,56,5,15,4,3,9,3,7,2
512,0.333,196,4,1,0,32,1,34,0,50,5,9,2,1,7,4,19,1
513,0.749,294,3,1,0,32,1,43,0,50,3,14,2,1,5,3,15,1
514,0.083,144,3,0,0,0,2,32,0,85,6,12,4,3,4,3,12,0
515,0.799,175,5,1,1,34,1,32,0,85,5,4,4,3,3,2,9,1
516,0.083,17,4,0,1,34,1,28,0,100,5,4,4,3,4,2,14,0
517,0.166,173,3,1,1,32,2,32,0,64,2,16,5,3,9,3,8,0
518,0.483,415,7,0,0,0,2,52,0,50,2,14,4,3,9,3,16,0
519,0.249,475,2,0,0,20,0,58,0,50,3,11,2,1,5,4,16,1
520,1,531,8,0,0,39,0,69,0,50,5,7,4,3,4,2,13,1
521,0.2,317,7,1,0,32,1,44,0,57,5,2,4,3,2,2,12,1
522,0.333,197,5,0,0,32,1,36,0,50,5,4,4,3,3,2,3,1
523,0.091,416,8,1,0,44,1,54,0,50,2,16,4,3,8,3,14,0
524,0.499,234,7,1,1,32,1,38,0,76,5,7,4,3,5,2,16,0
525,0.853,88,5,0,0,32,1,31,1,90,5,4,4,1,3,2,15,1
526,0.24,205,8,1,0,32,0,37,0,106,5,3,4,3,2,1,13,1
527,0.666,466,0,1,0,29,2,59,0,72,8,11,2,1,3,0,12,1
528,0.583,469,1,0,0,39,0,67,0,50,7,10,2,1,7,4,17,2
529,0.5,139,2,1,0,34,1,31,0,85,5,6,2,1,4,2,15,1
530,0.5,270,0,0,0,32,1,41,0,100,3,16,2,1,8,3,15,0
531,0.583,177,3,1,0,32,1,32,0,51,4,10,4,3,6,4,16,1
532,0.524,66,6,1,1,10,1,24,0,100,5,8,2,1,5,4,16,1
533,0.166,493,3,1,0,0,1,60,1,50,1,4,5,3,1,1,16,0
534,0.416,163,0,0,0,34,1,32,0,70,5,4,4,3,4,1,15,1
535,0.002,241,7,1,0,32,0,38,1,51,2,21,4,3,9,3,19,0
536,0.52,246,4,1,1,34,1,38,1,56,5,10,4,3,7,5,20,1
537,0.416,120,2,0,1,32,1,31,0,100,5,6,4,3,4,1,18,1
538,0.583,148,8,1,0,25,1,36,0,80,5,4,1,3,3,2,19,1
539,0.095,74,8,0,1,32,1,27,0,76,5,8,4,1,3,4,14,1
540,0.035,326,7,0,0,34,1,45,0,62,5,10,5,1,6,4,9,0
541,0.222,108,3,0,1,32,2,30,0,60,5,8,2,1,5,4,12,1
542,0.003,251,3,1,0,32,1,40,0,76,4,10,2,1,5,4,15,1
543,0.333,235,8,1,1,32,2,37,0,66,4,13,5,1,4,3,6,1
544,0.499,505,1,0,0,32,1,62,1,50,5,13,2,1,6,0,14,0
545,0.949,85,6,1,1,10,1,25,0,68,5,7,4,3,8,2,5,0
546,0.916,190,2,1,1,32,1,49,0,76,5,4,4,1,3,2,11,1
547,0.553,56,0,1,0,29,0,24,0,106,5,4,4,3,4,1,15,2
548,0.284,187,3,1,0,32,1,34,0,50,5,15,4,3,8,3,11,1
549,0.166,141,3,1,1,32,0,31,0,80,5,14,5,3,9,5,8,1
550,0.095,470,8,0,0,32,1,59,0,50,5,2,1,3,2,2,7,1
551,1,622,0,1,0,39,0,72,1,50,5,8,4,3,6,4,15,1
552,0.583,189,8,0,1,0,1,36,0,90,5,1,1,3,2,2,7,1
553,0.417,519,0,1,0,39,0,69,0,50,5,6,2,1,4,2,16,1
554,0.174,580,8,1,0,39,0,69,0,61,5,7,4,3,6,4,15,1
555,0.333,245,1,0,1,32,1,39,1,68,5,4,4,3,3,2,16,1
556,0.197,166,8,1,1,32,2,32,0,50,5,4,4,3,3,2,14,1
557,0.431,112,6,1,1,32,0,28,1,85,5,3,4,3,1,1,3,0
558,0.416,390,5,1,1,32,0,59,0,50,5,12,4,3,8,5,15,0
559,0.509,513,8,0,0,39,0,67,0,50,5,3,1,3,1,1,15,1
560,0.614,157,0,1,0,32,1,32,0,51,7,13,2,1,7,5,19,1
561,0.916,464,7,0,0,32,1,58,0,90,5,8,4,3,7,2,14,1
562,0.5,228,6,1,0,32,0,37,0,50,5,6,4,3,4,2,17,1
563,0.333,69,6,0,0,32,1,28,0,80,5,2,4,3,2,2,16,1
564,0.249,332,3,0,0,20,0,46,0,50,7,10,2,1,7,4,8,1
565,0.061,14,0,0,1,32,1,23,0,100,5,7,2,1,4,2,19,1
566,0.416,285,0,1,0,32,1,41,0,85,4,11,2,1,5,5,15,2
567,0.427,355,7,1,0,32,1,48,0,50,5,15,4,3,6,3,16,1
568,0.87,278,8,1,0,32,1,41,0,50,5,0,1,3,1,1,8,1
569,0.166,438,7,1,0,39,0,69,0,50,5,13,4,3,8,3,14,1
570,0.189,142,2,1,0,32,1,30,0,80,5,7,4,3,4,2,12,1
571,0.288,210,0,1,0,32,2,35,0,51,6,21,2,1,5,3,15,2
572,0.162,432,7,0,0,32,0,66,1,50,5,13,4,3,8,5,11,2
573,0.166,91,5,0,1,32,1,26,0,95,5,6,4,1,4,2,15,1
574,0.012,59,4,0,0,10,1,24,0,112,5,7,2,1,5,4,13,1
575,0.415,364,2,1,0,32,1,56,0,50,5,12,4,3,4,0,3,1
576,0.997,314,2,1,0,32,1,65,0,50,5,19,2,1,8,3,17,0
577,0.166,432,8,1,1,32,0,54,0,90,5,3,1,3,4,2,13,1
578,0.33,164,6,0,0,32,1,31,0,54,5,8,4,3,7,4,8,1
579,0.583,488,4,1,0,39,0,64,0,76,6,18,4,3,6,3,16,0
580,0.583,543,2,0,1,39,0,75,1,50,5,8,4,3,6,2,15,2
581,0.416,130,4,0,0,32,2,29,0,57,5,5,4,3,2,1,15,1
582,0.249,326,3,0,0,32,0,45,1,50,5,9,4,3,6,4,16,0
583,0.323,75,8,0,1,32,1,33,0,100,5,6,1,3,5,4,18,1
584,0.333,164,1,1,0,32,0,42,0,85,5,11,4,3,5,2,15,0
585,0.583,74,0,0,0,32,2,30,0,100,5,7,4,3,6,2,10,1
586,0.083,180,0,1,0,32,2,34,0,85,5,10,2,1,6,4,1,2
587,0.75,228,1,0,0,20,0,53,0,54,5,4,4,3,4,1,20,1
588,0.404,528,2,1,0,32,2,62,0,85,5,14,2,1,8,5,17,0
589,0.502,354,2,1,0,32,1,59,0,80,4,10,4,3,5,4,20,1
590,1,700,2,1,0,39,0,77,0,50,2,16,4,3,9,5,16,0
591,0.666,107,0,1,0,29,2,27,0,80,8,7,4,1,2,4,7,1
592,0.641,123,0,1,0,32,1,37,0,76,5,8,2,1,5,2,18,1
593,0.416,129,6,1,0,34,1,28,0,90,5,1,4,3,2,2,5,1
594,0.897,201,5,1,0,32,1,37,0,72,3,14,2,1,5,3,20,1
595,0.166,414,5,0,0,32,2,54,0,53,5,8,4,3,8,2,17,1
596,0.666,148,6,0,1,10,1,31,0,59,5,5,4,3,3,2,17,1
597,0.749,147,5,1,1,32,0,30,1,72,5,10,4,3,6,4,12,1
598,0.25,121,6,0,0,32,0,29,0,68,5,7,4,3,6,4,11,2
599,0.916,310,2,1,0,32,2,45,0,50,4,9,4,3,6,4,11,1
600,0.627,248,2,1,0,32,0,39,0,51,4,10,4,3,6,4,6,1
601,0.368,79,2,0,1,10,1,27,1,90,5,8,4,3,6,2,1,1
602,0.849,200,2,1,0,32,1,38,0,125,3,10,2,1,5,4,16,1
603,0.25,418,1,1,0,32,2,61,0,50,5,16,2,1,9,5,16,0
604,0.249,338,3,1,0,27,2,47,0,50,5,11,4,3,5,2,17,2
605,0.631,318,8,1,0,34,0,46,0,56,2,18,4,3,9,3,15,2
606,0.499,452,8,1,0,32,0,55,1,50,5,20,4,3,8,3,16,2
607,0.491,373,8,1,0,32,3,50,0,50,7,14,4,3,6,3,5,1
608,0.67,798,2,1,0,39,0,84,1,50,5,6,4,3,5,2,15,0
609,0.416,364,0,0,1,32,1,50,0,50,5,11,2,1,5,2,12,1
610,0.333,239,3,0,1,0,2,38,0,68,5,9,4,1,3,4,11,1
611,0.333,489,1,1,0,32,1,62,0,62,5,17,4,3,9,3,19,2
612,0.416,239,2,1,0,32,1,38,0,50,7,10,2,1,7,4,20,0
613,0.127,562,6,1,0,39,0,66,0,50,5,14,5,1,7,3,18,1
614,0.833,398,6,1,0,27,2,52,0,50,1,17,4,3,9,5,5,0
615,0.75,240,1,1,1,32,2,38,0,50,5,8,2,1,5,2,15,0
616,0.083,258,0,1,0,0,2,40,0,54,1,5,5,3,1,1,6,2
617,0.083,176,4,1,0,32,1,36,0,64,5,5,4,3,3,2,20,1
618,0.122,236,8,0,1,32,1,49,0,50,5,0,1,3,0,1,15,2
619,0.711,144,5,1,0,32,0,34,0,72,5,8,2,1,5,4,12,1
620,0.192,55,8,1,1,32,1,26,0,80,5,2,4,3,3,2,12,1
621,0.622,515,2,0,0,39,0,64,1,50,5,10,4,3,7,5,15,1
622,0.211,330,2,1,0,39,0,64,0,50,5,3,4,3,4,2,16,1
623,0.499,518,5,1,0,39,0,71,0,80,5,7,4,3,6,2,1,2
624,0.246,522,2,1,0,0,2,62,0,50,5,12,2,1,7,5,6,2
625,0.071,365,4,1,0,32,1,49,1,50,5,5,4,3,3,2,13,2
626,0.423,433,6,1,0,34,1,55,0,50,3,12,4,3,5,3,6,1
627,0.185,340,6,1,0,32,0,58,0,50,5,16,5,1,8,3,15,0
628,0.052,273,3,1,0,7,2,40,0,50,8,11,4,1,1,0,2,1
629,0.166,408,3,1,0,32,2,54,0,50,5,10,2,1,5,5,19,1
630,0.281,407,6,0,0,39,0,71,1,50,5,5,4,3,3,2,10,1
631,0.069,458,7,0,0,32,1,60,0,52,5,12,4,3,6,3,17,1
632,0.083,359,1,1,0,29,1,48,0,50,2,15,5,3,9,3,18,2
633,0.5,543,7,1,0,32,2,63,0,50,5,11,4,3,6,5,7,0
634,0.991,509,4,0,0,34,1,61,0,50,5,8,4,3,7,4,16,0
635,0.509,541,3,1,0,39,0,65,0,50,7,8,4,3,5,4,20,1
636,0.465,408,5,1,0,25,3,52,0,50,8,12,5,1,4,3,15,1
637,0.356,130,2,1,1,34,0,30,0,57,5,7,2,1,5,2,13,1
638,0.416,349,2,1,0,32,2,49,0,50,7,13,2,1,8,5,17,0
639,0.107,100,8,0,1,32,0,28,0,72,2,2,1,3,1,2,2,1
640,0.5,181,7,1,1,25,2,34,0,95,8,13,5,1,0,0,19,1
641,0.068,228,2,1,0,0,2,37,0,64,5,7,2,1,4,2,4,1
642,0.527,480,8,1,0,32,0,61,1,92,5,8,1,3,6,5,20,1
643,0.916,397,8,1,0,32,1,52,0,50,7,7,1,3,3,5,8,1
644,0.784,160,0,1,0,25,3,31,0,50,8,12,2,1,0,0,11,2
645,0.749,407,2,1,0,39,0,74,0,50,5,7,4,3,5,2,1,1
646,0.603,407,6,1,0,32,0,55,0,50,5,4,4,3,3,2,20,1
647,0.666,449,1,0,0,0,2,55,0,50,5,9,4,3,4,2,8,2
648,0.833,594,1,0,0,32,0,68,0,50,5,5,4,3,4,2,7,1
649,0.916,244,3,0,0,34,1,38,0,50,5,7,4,3,5,4,5,1
650,0.833,403,3,1,0,32,1,55,0,85,5,15,4,3,9,5,8,1
651,0.241,174,8,0,1,32,0,33,0,54,5,5,1,3,3,4,13,1
652,0.166,141,2,1,0,32,0,37,0,85,6,12,2,1,7,4,20,1
653,1,198,2,1,0,25,2,34,0,64,5,8,4,3,6,2,11,1
654,0.25,408,6,1,0,25,2,57,0,53,4,15,4,3,6,3,14,0
655,0.631,171,2,1,0,34,2,33,0,52,4,14,4,3,6,3,15,1
656,0.499,574,3,1,0,39,0,68,1,50,5,7,4,3,6,4,11,1
657,0.058,454,0,1,0,39,0,74,0,50,5,8,2,1,5,2,14,0
658,0.202,236,3,1,0,29,1,38,0,68,5,6,4,3,7,2,1,1
659,0.284,125,1,1,0,32,1,38,0,72,4,8,4,3,7,4,18,0
660,1,536,5,0,0,39,0,72,1,50,5,6,4,3,6,2,13,0
661,0.083,75,6,0,1,32,0,25,0,80,5,3,4,3,3,1,11,2
662,0.52,464,4,0,0,39,0,82,0,50,5,8,4,3,6,4,14,1
663,0.447,628,0,0,0,39,0,82,0,50,5,7,4,3,4,2,13,1
664,0.808,109,6,1,1,32,2,28,0,85,5,6,4,3,4,4,15,1
665,0.969,183,7,0,0,32,1,36,1,50,5,3,1,3,3,2,19,1
666,0.236,372,5,0,1,32,1,50,0,54,5,7,4,3,5,4,13,1
667,0.744,170,7,1,0,34,2,32,0,50,5,3,4,3,1,2,15,1
668,0.166,173,7,1,0,34,1,37,0,100,5,8,4,3,5,4,15,1
669,0.166,417,2,0,0,32,1,53,0,52,5,3,4,3,3,2,17,2
670,0.75,238,2,0,1,32,1,39,0,85,5,3,4,3,3,1,14,1
671,0.049,639,2,1,0,39,0,73,0,50,5,9,4,3,8,4,7,1
672,0.916,268,7,1,0,34,1,41,0,73,0,10,4,3,5,5,15,1
673,0.416,154,0,1,0,25,2,43,0,57,5,15,4,3,9,5,17,0
674,0.243,159,0,1,0,32,2,31,0,51,5,9,2,1,6,4,15,1
675,0.666,231,0,1,0,30,2,38,0,50,8,12,2,1,3,0,8,1
676,0.74,258,6,1,0,32,0,41,0,118,5,6,4,3,5,4,12,1
677,0.916,493,4,1,0,39,0,69,0,51,5,10,2,1,7,4,6,1
678,0.249,61,1,1,1,32,0,23,0,76,1,12,4,3,8,4,19,0
679,0.871,91,4,0,0,34,1,28,0,68,5,9,2,1,5,4,11,1
680,0.663,266,3,0,1,32,1,41,0,50,5,5,4,3,4,2,17,1
681,0.666,145,0,1,1,32,1,31,0,125,1,9,4,3,6,2,19,1
682,0.791,313,2,0,0,32,0,47,1,55,5,4,4,3,3,2,15,0
683,0.247,72,8,1,0,32,0,27,0,76,5,5,4,1,3,2,20,1
684,0.163,128,4,1,0,32,2,28,0,72,5,15,4,3,9,5,17,0
685,1,153,8,1,0,27,2,33,0,54,5,4,1,3,3,2,15,1
686,0.666,410,5,0,0,39,0,72,0,50,5,9,4,3,6,4,15,1
687,0.416,532,1,0,0,32,2,62,0,50,5,8,4,3,6,2,10,1
688,0.5,528,0,1,0,0,1,67,0,50,5,8,2,1,5,2,5,1
689,0.144,550,6,0,0,39,0,75,0,71,5,5,4,3,4,2,13,1
690,0.583,325,1,1,0,0,1,45,0,50,5,7,4,3,6,2,6,1
691,0.327,189,0,1,0,32,0,46,0,69,3,11,2,1,4,4,15,1
692,0.005,433,5,1,0,29,1,55,0,50,5,8,4,3,5,4,19,1
693,0.583,260,2,0,0,34,0,41,0,50,4,10,4,3,6,4,11,2
