rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,ClaimAmount
329,0.5,387,0,1,0,51,1,50,0,50,1,17,4,3,9,5,9,0,0
330,0.169,333,7,1,0,34,1,47,0,50,5,6,4,3,4,4,20,1,0
331,0.166,430,2,0,0,32,1,54,0,50,5,3,4,3,3,1,15,1,0
332,0.052,369,8,1,0,32,1,56,0,50,5,10,5,1,5,5,18,0,0
333,0.155,225,7,0,1,32,1,54,0,50,5,5,2,1,4,2,19,1,0
334,0.25,174,6,1,1,32,1,32,1,80,5,9,4,3,6,2,14,1,0
335,0.916,295,7,1,0,27,2,43,0,50,5,10,4,3,7,3,15,1,0
336,0.666,270,2,0,0,32,2,41,0,50,7,16,4,3,8,3,16,2,0
337,0.249,179,3,1,1,44,2,33,0,85,5,13,5,3,9,4,8,1,0
338,0.514,388,3,0,0,32,2,53,0,50,2,13,5,3,9,5,13,1,0
339,1,161,1,0,1,32,1,48,0,95,5,4,1,3,1,1,16,0,0
340,0.583,303,4,1,0,34,1,58,0,50,5,7,4,3,6,4,11,1,344.755287
341,0.368,308,8,1,0,32,1,43,0,50,3,12,4,3,5,3,17,1,1944.57
342,0.333,228,7,0,0,32,1,56,0,57,5,3,4,3,2,1,18,1,0
343,0.525,118,3,1,0,32,1,34,0,61,6,15,2,1,9,5,14,0,0
344,0.566,197,3,1,0,34,1,36,0,68,5,9,4,3,6,5,15,1,0
345,0.024,286,6,1,1,32,1,44,0,77,5,6,4,1,3,2,13,1,0
346,0.333,70,8,1,0,32,1,26,0,76,5,0,1,3,0,1,17,1,0
347,0.916,267,8,0,1,32,1,40,1,57,5,2,4,3,2,2,20,2,0
348,0.055,82,8,0,1,32,0,32,0,68,5,4,4,3,2,1,13,1,0
349,0.02,106,0,0,1,32,1,26,0,60,5,9,2,1,5,2,19,1,0
350,0.008,243,3,1,0,32,0,46,1,68,6,11,4,3,4,3,13,1,0
351,0.75,124,5,1,1,32,1,28,0,100,5,10,4,3,6,4,19,0,0
352,0.749,65,8,0,1,34,2,23,0,76,5,3,1,3,2,2,13,1,0
353,0.666,175,0,0,0,32,1,33,0,80,3,11,2,1,6,4,16,1,0
354,0.997,26,3,0,1,32,1,25,0,118,5,7,4,1,4,4,20,1,7015.7
355,0.666,386,5,1,0,32,1,51,0,50,5,5,4,3,2,1,17,1,0
356,0.25,362,8,0,0,44,2,52,0,100,8,10,4,1,0,0,14,2,0
357,0.749,407,2,1,0,39,0,74,0,50,5,7,4,3,5,2,1,1,0
358,0.583,274,6,1,0,32,2,41,0,57,5,8,4,3,5,4,14,0,0
359,0.206,120,5,0,0,32,1,48,0,57,5,2,4,3,2,2,18,1,0
360,0.25,343,7,1,1,29,0,47,0,50,5,2,4,3,2,1,19,1,0
361,0.11,544,0,1,0,39,0,75,0,50,5,4,4,3,3,2,12,1,0
362,0.416,177,5,1,0,32,0,33,0,50,5,8,4,3,8,2,7,2,0
363,0.285,306,8,1,0,32,0,43,1,50,2,23,4,3,9,3,17,0,0
364,0.124,194,7,1,1,32,0,34,0,80,7,8,4,3,5,4,14,0,0
365,0.95,87,4,0,0,32,0,29,1,118,5,6,4,3,6,2,15,1,0
366,0.666,329,4,1,0,32,1,48,0,50,7,7,4,1,2,4,16,1,0
367,0.491,507,1,0,0,39,0,63,0,50,5,6,4,3,4,2,13,1,0
368,0.666,341,1,1,0,27,2,49,0,62,8,12,2,1,0,0,13,2,0
369,0.23,444,1,1,0,39,0,56,1,50,5,11,2,1,7,4,15,1,0
370,0.087,436,7,1,0,25,1,54,0,50,4,10,4,3,4,5,11,1,0
371,0.666,237,7,0,1,32,1,39,1,50,5,9,5,1,6,4,13,1,0
372,0.728,146,6,0,1,34,2,32,0,80,5,9,2,1,5,4,12,1,0
373,0.005,76,4,1,1,32,0,26,0,72,5,7,4,3,7,4,7,0,0
374,0.402,442,4,0,0,32,1,55,0,85,5,4,4,3,2,1,9,0,0
375,0.916,227,1,0,1,32,2,37,0,52,5,9,4,3,7,2,2,1,0
376,0.666,297,8,1,0,29,0,54,0,95,7,7,1,3,5,5,13,1,0
377,0.109,178,3,0,0,20,0,33,0,57,2,21,4,3,9,3,16,0,0
378,0.035,354,0,1,0,32,0,49,0,57,7,8,2,1,3,4,9,0,0
379,0.14,152,0,1,0,46,1,30,0,50,7,9,2,1,6,2,7,0,0
380,0.083,439,8,1,0,39,0,64,0,50,8,8,4,1,1,0,4,0,0
381,0.383,574,0,1,0,39,0,66,0,50,5,17,4,3,9,3,16,0,0
382,0.5,629,7,1,0,39,0,70,0,50,5,21,4,3,8,3,16,2,0
383,0.5,28,1,0,1,32,0,40,0,95,8,11,4,1,0,0,18,1,0
384,0.916,285,1,0,0,0,2,43,0,52,5,8,4,3,7,4,15,1,0
385,0.088,65,0,1,1,32,1,24,0,90,5,6,4,3,6,2,16,1,0
386,0.249,120,0,0,0,34,1,28,0,72,7,7,2,1,2,4,18,1,0
387,1,152,8,1,1,29,0,31,1,64,5,2,1,3,2,2,4,1,0
388,0.733,501,1,1,0,32,1,60,0,50,5,8,4,3,7,4,20,1,0
389,0.916,540,2,1,0,39,0,66,0,50,4,10,4,3,6,4,6,1,0
390,1,482,1,0,0,39,0,59,0,50,5,10,2,1,6,4,17,1,0
391,0.37,385,0,1,0,32,0,54,0,50,5,11,2,1,6,0,18,1,0
392,0.019,484,6,1,0,32,2,58,0,50,5,13,4,3,8,3,15,1,0
393,0.628,333,8,0,0,25,0,49,0,50,5,6,4,1,4,2,11,1,0
394,0.25,84,8,0,0,10,1,33,1,90,5,3,1,3,2,0,15,1,0
395,0.249,508,6,1,0,39,0,64,0,85,5,4,4,3,3,2,10,0,1300
396,0.594,131,2,1,1,32,0,30,0,85,5,14,5,3,9,5,8,1,0
397,0.083,227,2,1,0,32,0,37,0,90,3,13,4,3,6,3,17,0,0
398,0.416,335,0,1,0,32,1,52,0,50,3,11,4,3,5,4,17,1,0
399,0.102,348,2,1,0,32,3,47,0,55,6,16,5,1,4,3,13,0,0
400,0.583,496,1,1,0,39,0,59,0,50,2,12,4,3,8,5,17,1,0
401,0.401,466,1,0,0,32,1,59,0,50,5,8,4,3,6,2,8,1,0
402,0.855,178,4,0,0,32,0,36,1,80,5,3,4,3,3,2,14,0,0
403,0.333,71,7,0,0,32,1,24,0,95,5,3,4,3,2,2,19,0,0
404,0.807,106,1,0,1,32,1,27,0,95,2,3,2,1,1,1,15,1,0
405,0.073,119,8,1,1,34,1,28,0,85,2,13,4,3,8,5,13,1,0
406,0.833,145,4,0,1,32,1,32,0,78,5,8,4,1,3,4,19,1,0
407,0.151,298,3,0,1,32,1,44,0,76,5,7,2,1,5,2,7,1,0
408,0.416,493,4,0,0,39,0,69,0,50,5,3,4,3,3,1,12,1,0
409,0.166,132,1,0,0,0,0,30,0,60,4,12,2,1,6,5,7,1,0
410,0.2,526,7,0,0,32,0,63,0,50,5,15,4,3,8,3,16,1,0
411,0.845,452,1,0,0,44,1,57,1,55,5,8,4,3,6,2,16,1,0
412,0.531,87,0,0,1,32,0,25,0,100,5,6,4,3,4,2,17,1,0
413,0.041,139,2,1,1,32,1,30,0,91,5,8,2,1,5,2,6,1,0
414,0.333,141,3,1,0,34,1,40,0,64,4,9,4,3,6,4,19,2,0
415,0.794,22,3,0,1,10,1,22,0,90,2,4,5,3,1,1,16,2,0
416,0.083,411,1,1,0,32,2,52,0,50,5,11,4,3,7,4,17,1,0
417,0.092,287,3,1,1,32,1,43,0,50,5,5,4,1,3,2,15,1,0
418,0.249,432,4,1,0,32,2,57,0,64,4,13,2,1,5,3,8,1,0
419,0.583,178,6,1,0,20,0,33,0,100,5,9,5,1,4,5,14,1,0
420,0.364,285,6,1,0,34,0,48,1,112,5,10,5,1,5,4,10,0,0
421,0.416,306,8,1,0,44,2,47,0,90,5,10,4,3,8,4,12,0,0
422,0.005,190,7,0,0,34,1,36,0,50,5,3,4,3,4,2,12,0,0
423,0.531,291,7,0,0,34,1,45,0,50,5,7,4,3,5,4,14,1,0
424,0.416,382,8,1,0,32,1,51,0,62,2,19,4,3,9,3,15,0,0
425,1,97,8,0,0,20,0,28,0,95,5,1,1,3,2,2,18,1,0
426,0.314,93,7,1,0,32,0,27,1,80,5,11,5,1,6,5,19,1,0
427,0.241,489,2,1,0,34,1,58,0,50,5,4,4,3,3,2,18,1,0
428,0.916,146,7,0,1,32,0,44,1,85,5,3,4,3,2,1,13,1,0
429,0.5,296,6,1,1,32,2,42,0,50,5,4,4,3,2,2,16,1,0
430,0.583,313,0,1,0,32,3,45,0,50,5,12,2,1,7,5,20,0,0
431,0.826,327,7,1,0,39,0,73,0,50,5,4,4,3,3,2,18,1,0
432,0.75,121,2,1,0,32,1,29,0,64,6,17,2,1,6,3,12,0,0
433,0.75,64,8,0,1,10,1,25,0,76,8,3,4,1,3,2,13,1,0
434,0.248,71,1,1,1,32,2,25,0,72,8,5,2,1,4,2,12,1,0
435,0.416,251,4,0,0,32,0,42,0,80,5,5,4,3,2,1,16,1,0
436,0.226,337,2,0,0,27,0,48,0,60,7,13,2,1,8,5,17,1,0
437,0.083,134,7,1,0,32,0,30,0,54,5,3,4,3,2,1,17,1,0
438,0.202,329,8,1,0,32,1,62,0,80,5,4,1,3,3,5,12,1,0
439,0.833,249,8,1,0,32,0,59,1,67,5,13,4,1,3,5,20,1,0
440,0.132,334,4,0,0,32,2,51,0,50,5,7,4,1,4,2,20,1,0
441,0.749,225,4,0,0,32,1,37,0,68,4,10,4,3,6,5,18,1,0
442,0.252,523,5,1,0,39,0,61,0,50,6,12,4,3,4,3,18,2,0
443,0.25,226,6,1,0,32,1,37,0,55,6,14,5,1,2,3,8,1,0
444,0.045,113,4,1,0,32,0,27,1,66,1,6,5,3,1,1,2,2,0
445,0.458,273,8,1,0,32,1,50,0,68,5,3,1,3,2,0,13,1,0
446,0.833,470,1,1,0,32,2,60,0,50,1,12,4,3,8,4,12,1,0
447,0.083,307,0,1,0,32,1,45,0,50,5,11,2,1,7,4,14,0,0
448,0.314,291,8,1,1,32,1,42,1,50,5,6,1,3,5,4,13,1,0
449,0.249,222,1,1,0,44,1,51,1,50,5,17,2,1,9,3,11,0,0
450,0.583,167,3,1,0,32,1,32,0,54,5,11,2,1,7,5,12,1,0
451,0.408,149,2,1,0,34,1,32,0,85,5,9,2,1,5,4,18,1,0
452,0.166,315,3,1,0,25,2,46,0,72,5,11,4,3,5,2,6,2,0
453,0.971,489,5,1,0,32,2,59,0,50,2,21,4,3,9,3,16,2,0
454,0.006,59,2,0,1,10,1,23,0,100,5,6,4,3,4,1,4,2,0
455,0.452,370,0,1,0,32,2,49,0,50,8,6,2,1,2,4,13,1,0
456,0.386,628,4,0,0,39,0,90,0,50,5,5,4,3,5,1,16,1,0
457,0.333,41,2,1,0,32,2,27,0,85,1,4,5,3,1,1,8,1,0
458,0.773,163,4,0,0,32,1,33,0,80,5,4,4,3,3,1,9,1,2568.002719
459,0.323,703,1,1,0,39,0,78,0,50,5,9,4,3,6,4,12,1,0
460,0.513,517,5,0,0,39,0,66,0,50,5,5,4,3,3,2,12,0,0
461,0.118,280,2,1,0,32,0,42,0,100,3,13,2,1,5,3,15,1,0
462,0.218,87,0,0,1,34,0,25,0,80,5,4,4,1,3,2,20,1,1876.170997
463,0.333,101,1,0,0,32,1,26,0,68,5,7,4,3,6,2,8,1,0
464,0.749,220,3,0,0,32,2,37,0,71,2,12,2,1,7,3,15,1,0
465,0.249,545,8,1,0,32,1,63,0,71,5,7,1,3,4,4,15,1,0
466,0.003,137,7,1,0,32,1,29,0,63,5,10,4,3,6,5,4,1,0
467,0.299,154,1,0,0,20,0,34,1,52,5,6,4,3,4,1,11,0,0
468,0.083,312,4,1,0,32,2,44,0,50,5,18,4,3,9,3,11,0,0
469,0.5,203,0,0,0,32,1,36,0,50,3,16,2,1,8,3,16,2,0
470,0.083,355,3,0,0,29,2,48,0,52,8,8,4,3,2,0,17,1,0
471,0.666,640,1,1,0,39,0,72,0,50,5,14,2,1,8,5,16,2,0
472,0.419,69,1,1,1,34,1,24,0,100,5,9,2,1,6,4,12,1,0
473,0.083,173,2,1,0,0,2,35,0,85,5,10,4,3,8,2,9,0,0
474,0.375,260,2,0,0,34,0,44,0,67,5,4,4,3,4,2,20,1,0
475,0.249,183,3,1,0,32,1,33,0,72,7,15,4,3,9,5,6,0,0
476,0.399,152,2,1,0,32,2,31,0,57,1,22,4,3,9,3,10,0,0
477,0.124,181,4,1,1,20,0,33,0,50,8,10,2,1,3,0,15,1,0
478,0.172,192,7,1,0,0,2,34,0,80,5,3,4,3,2,1,10,1,0
479,0.083,499,6,0,1,39,0,62,1,50,5,6,4,3,4,2,13,1,0
480,0.5,215,3,1,0,32,1,36,0,60,2,12,4,3,8,5,19,0,0
481,0.176,205,4,1,0,25,2,35,0,54,2,18,4,3,9,5,20,2,0
482,1,247,4,1,0,32,2,38,0,50,5,11,4,3,7,2,12,1,0
483,0.046,156,8,1,0,32,1,32,0,51,7,3,1,3,0,4,19,1,0
484,0.337,314,0,0,0,32,0,45,0,100,5,5,4,3,4,1,20,1,0
485,0.916,386,7,1,0,32,1,55,1,112,5,4,4,3,3,1,11,1,0
486,0.916,262,0,1,0,34,1,39,0,68,5,14,2,1,8,5,20,1,0
487,0.083,450,4,0,0,32,1,57,0,50,5,6,4,3,4,2,15,1,1888.577946
488,0.25,102,1,0,1,0,2,27,0,95,1,9,4,3,8,2,20,1,0
489,0.352,397,3,1,0,0,2,57,0,76,5,11,2,1,5,3,19,1,0
490,0.583,156,2,1,0,32,1,31,0,63,6,17,2,1,6,3,16,0,0
491,0.083,365,3,0,0,39,0,79,0,50,5,1,4,3,2,1,1,1,603
492,1,235,2,0,1,32,1,37,0,100,5,4,4,3,4,1,14,1,0
493,0.672,539,3,0,0,32,2,63,0,50,5,8,4,3,6,4,15,1,0
494,0.608,399,2,0,0,32,0,52,0,50,5,3,4,3,4,2,3,1,0
495,0.069,371,0,1,1,25,3,49,0,50,5,6,4,3,4,2,15,0,0
496,0.253,374,8,0,0,32,1,57,0,50,5,3,4,3,3,1,16,1,0
497,0.666,222,1,1,1,29,2,38,0,56,5,8,4,3,6,4,20,1,0
498,0.974,390,5,1,0,44,2,51,0,50,7,15,5,1,8,3,17,0,0
499,0.453,471,8,1,1,39,0,69,1,68,5,5,1,3,3,4,13,1,0
500,0.916,680,1,1,0,44,2,76,0,50,5,9,4,3,7,4,16,0,0
501,1,331,2,1,0,0,2,46,0,50,6,13,5,1,4,3,8,1,0
502,0.52,391,7,0,0,25,1,52,0,50,5,2,4,3,3,2,13,1,0
503,0.867,253,4,1,0,32,1,39,0,50,6,17,4,3,5,3,17,0,0
504,0.023,404,7,1,0,32,2,52,0,55,5,5,4,3,3,2,3,1,0
505,0.583,157,2,0,1,32,1,40,1,51,5,7,4,3,6,2,19,1,0
506,0.17,459,3,0,0,0,2,56,0,85,5,5,4,3,3,2,16,1,0
507,0.416,584,2,1,0,39,0,67,0,50,7,13,2,1,7,5,16,1,0
508,0.75,72,2,1,1,32,1,24,0,76,5,9,2,1,6,2,7,1,225.3752266
509,0.166,288,6,1,0,32,0,50,1,50,5,7,4,3,5,4,13,2,0
510,0.102,90,0,1,0,32,1,31,0,68,7,6,4,3,3,4,13,1,0
511,0.359,297,0,0,0,32,1,46,0,58,5,9,4,3,7,2,14,1,0
512,0.039,312,8,1,0,32,1,47,0,90,5,12,4,3,7,5,9,1,0
513,0.394,246,5,1,0,32,2,39,0,57,7,12,5,3,8,5,16,1,0
514,0.334,68,8,0,1,32,1,23,0,100,5,1,1,3,2,2,18,1,0
515,0.367,120,7,1,0,32,0,28,0,60,5,14,4,3,9,5,14,2,0
516,0.333,291,4,0,0,32,1,42,0,62,5,5,4,3,4,2,8,1,0
517,0.006,474,0,1,0,32,1,58,0,50,5,7,4,3,4,2,16,2,0
518,0.042,679,0,1,0,39,0,84,0,50,7,9,2,1,6,2,18,1,0
519,0.41,257,5,0,0,0,2,39,0,95,5,4,4,3,3,2,16,1,0
520,0.75,337,2,0,0,34,1,51,0,76,5,8,2,1,5,2,3,1,0
521,0.666,274,3,1,0,32,1,41,0,50,7,13,4,3,7,5,4,2,0
522,0.45,352,1,0,1,32,1,55,0,90,5,9,4,3,7,4,19,1,0
523,0.25,301,2,0,0,29,2,62,0,50,8,9,4,3,2,0,11,0,0
524,0.416,106,7,0,0,32,3,39,0,93,1,12,4,3,7,4,8,1,1150
525,0.083,418,5,0,0,32,1,53,0,50,5,3,4,3,3,1,4,1,0
526,0.5,543,7,1,0,32,2,63,0,50,5,11,4,3,6,5,7,0,0
527,0.249,104,6,0,1,0,1,26,0,112,5,4,4,3,3,2,14,1,0
528,0.166,317,4,0,0,34,0,45,0,50,4,9,4,3,5,5,3,1,0
529,0.174,276,6,0,0,0,1,41,0,80,3,10,4,3,6,4,13,1,0
530,0.563,275,6,1,0,32,1,43,0,68,3,13,5,3,7,3,19,1,0
531,0.211,323,6,1,0,32,1,47,1,50,5,3,4,3,3,1,7,1,0
532,0.065,299,2,1,0,0,2,43,0,50,4,13,4,3,6,3,7,2,0
533,0.666,460,7,0,0,32,0,57,0,112,5,11,4,3,5,2,7,0,2408
534,0.666,194,5,1,0,32,1,38,0,118,4,10,2,1,5,4,20,1,0
535,0.219,154,4,0,1,32,1,31,0,76,5,4,4,3,3,1,15,0,0
536,0.609,284,2,1,0,34,1,46,0,50,7,9,2,1,6,4,12,1,0
537,0.054,237,2,1,0,32,0,41,0,51,4,10,2,1,5,4,13,0,0
538,0.006,179,7,1,1,32,1,34,0,90,5,7,4,1,3,4,1,1,0
539,0.666,261,7,1,0,32,1,40,0,63,5,10,4,3,5,5,18,0,0
540,0.536,238,5,1,0,32,0,37,0,50,6,11,4,3,5,3,9,1,0
541,0.62,69,2,1,0,32,2,31,0,76,6,20,4,3,9,3,12,0,0
542,0.094,521,3,1,0,39,0,71,0,50,5,12,2,1,7,5,20,1,0
543,0.916,248,2,0,0,32,1,48,1,50,5,9,2,1,5,2,16,2,0
544,0.833,385,8,1,0,32,2,52,0,50,7,12,4,3,8,3,17,1,0
545,0.45,48,8,0,1,32,1,22,0,85,5,1,1,3,0,2,3,0,0
546,0.475,462,4,1,1,32,1,57,0,68,5,18,2,1,8,3,15,2,0
547,0.833,498,3,1,0,44,2,60,0,50,5,18,4,3,9,3,17,2,0
548,0.333,123,4,0,1,32,1,29,0,76,5,5,4,3,4,2,15,1,0
549,0.333,552,3,1,0,39,0,67,0,50,7,10,4,3,7,5,17,1,0
550,0.237,350,8,0,0,39,0,66,1,50,5,5,4,1,3,2,14,1,0
551,0.5,200,8,1,1,32,1,35,0,68,5,6,4,3,5,2,18,1,0
552,0.25,464,6,0,0,32,1,57,0,64,2,7,4,3,6,4,16,1,0
553,0.416,60,6,0,1,10,1,25,0,80,5,4,4,3,3,2,5,1,0
554,0.416,424,5,1,0,32,1,55,0,50,7,11,4,3,7,5,16,0,0
555,0.333,319,3,0,0,32,0,55,0,50,4,10,2,1,3,5,4,1,0
556,0.678,554,4,1,0,32,1,64,0,75,5,15,4,3,8,3,7,0,0
557,0.833,386,4,1,0,32,1,50,0,50,5,11,2,1,7,5,15,1,0
558,0.016,148,5,1,0,32,1,34,0,68,7,7,4,3,3,4,15,2,0
559,0.166,662,4,1,0,39,0,78,0,107,2,16,4,3,9,3,7,0,0
560,0.166,476,3,1,0,32,2,59,0,50,5,7,4,3,5,2,19,1,0
561,0.547,118,8,0,1,32,2,27,0,76,5,3,4,3,2,2,15,1,0
562,0.023,306,3,0,0,0,1,46,0,50,5,12,4,3,8,5,19,1,0
563,0.25,84,5,1,0,32,1,31,0,76,5,6,4,3,5,2,19,1,0
564,0.083,409,2,1,0,32,1,52,0,50,5,7,4,3,7,2,16,1,0
565,0.666,644,1,0,0,25,0,75,0,50,5,8,4,3,6,2,17,0,0
566,0.67,152,6,0,0,32,1,52,0,85,5,4,4,3,2,2,9,1,0
567,0.166,467,1,1,0,32,2,56,0,50,5,11,2,1,7,4,14,2,0
568,0.249,86,6,1,1,32,2,26,0,76,5,3,4,3,3,1,15,1,0
569,0.439,106,3,1,0,32,1,27,0,100,5,7,4,3,4,2,20,1,0
570,0.249,166,2,0,0,32,1,32,0,90,5,8,4,3,6,4,15,2,917.7253776
571,0.079,105,6,0,0,32,3,27,0,100,5,3,4,3,3,1,18,1,0
572,0.333,83,8,0,0,0,2,30,0,80,5,3,1,3,3,2,11,1,0
573,0.599,32,2,0,0,32,1,21,0,100,5,7,2,1,4,2,19,0,0
574,0.177,297,2,1,1,32,1,46,0,55,5,15,5,3,8,3,12,1,0
575,0.129,107,6,1,0,32,1,29,0,76,5,5,4,1,4,2,18,1,0
576,0.249,13,7,1,1,32,1,22,0,95,5,3,4,3,3,2,5,1,0
577,0.749,131,1,0,1,32,1,29,0,95,5,7,2,1,5,2,14,0,0
578,0.737,184,3,1,0,32,1,35,0,50,4,10,4,3,6,5,7,1,0
579,0.039,105,5,0,0,32,1,28,0,100,5,5,4,3,4,2,11,1,0
580,0.75,271,3,1,0,30,3,40,0,60,8,7,4,1,1,4,17,1,0
581,0.5,535,7,1,1,39,0,63,0,50,5,5,4,1,3,2,20,0,0
582,0.002,500,0,1,0,29,2,60,0,50,2,5,5,3,1,1,14,1,0
583,0.519,154,2,1,0,34,1,31,0,64,7,11,2,1,7,4,14,1,0
584,0.083,86,6,1,1,32,1,26,0,72,5,5,4,3,4,2,14,1,0
585,0.132,252,4,1,0,32,1,39,0,50,6,17,4,3,5,3,17,0,0
586,0.408,84,8,1,1,10,1,26,0,72,5,2,1,3,1,2,11,1,0
587,0.166,330,6,0,0,32,2,46,0,60,5,4,4,3,3,2,18,2,0
588,1,274,2,1,0,32,1,42,0,118,4,10,4,3,6,4,15,1,0
589,0.95,82,8,1,1,32,1,25,1,80,5,3,1,3,4,2,19,1,0
590,0.086,76,6,1,0,32,1,24,0,118,2,12,4,3,8,5,11,1,0
591,0.267,88,2,0,1,10,1,25,0,68,2,4,5,3,1,1,5,1,0
592,0.333,291,2,1,0,28,2,42,0,50,8,11,2,1,2,0,12,1,0
593,0.333,320,8,1,0,0,2,45,0,50,5,3,1,3,1,1,11,1,0
594,0.75,277,0,1,0,32,2,48,0,50,1,25,4,3,9,3,9,2,0
595,0.072,156,1,1,0,32,1,31,0,76,6,18,4,3,5,3,6,2,0
596,0.499,237,1,0,0,32,1,39,0,50,5,9,4,3,6,2,17,0,0
597,0.4,440,6,0,0,32,0,62,0,50,5,12,5,3,8,4,16,1,0
598,0.166,159,7,0,0,32,1,32,0,71,5,5,5,1,4,2,15,1,0
599,0.583,251,3,0,1,32,1,40,0,50,5,8,4,3,6,4,18,1,0
600,0.563,222,3,0,1,25,1,36,0,50,5,3,4,3,3,1,12,0,0
601,0.333,368,1,0,1,32,1,56,0,95,5,2,4,3,3,1,11,1,6613.492749
602,0.25,627,0,1,0,39,0,75,0,50,5,9,4,3,7,2,16,1,0
603,0.186,215,7,1,0,0,2,52,0,76,5,11,5,1,6,5,15,1,0
604,0.166,122,6,0,0,32,0,33,1,90,5,2,4,3,3,2,13,1,0
605,0.816,287,8,0,1,32,1,45,0,70,5,6,1,3,4,4,9,1,0
606,0.061,228,1,1,0,34,1,38,0,54,3,11,2,1,5,4,15,1,0
607,0.083,308,6,1,0,3,2,45,0,50,3,11,2,1,5,4,20,1,0
608,0.122,320,6,0,0,32,0,45,0,50,5,4,4,3,3,1,7,1,0
609,0.249,338,3,1,0,27,2,47,0,50,5,11,4,3,5,2,17,2,0
610,0.842,119,3,0,1,32,1,27,0,76,5,7,4,3,5,2,18,1,0
611,0.499,332,2,0,0,32,1,46,0,72,5,8,4,3,6,2,11,1,0
612,0.185,72,0,0,0,32,1,28,0,106,5,2,4,3,3,1,9,1,0
613,0.166,232,5,0,1,32,2,37,0,54,5,3,4,3,3,1,17,1,0
614,0.129,118,4,0,0,32,2,29,0,85,5,5,4,3,4,2,17,2,0
615,0.2,488,3,0,0,32,0,59,1,97,2,1,5,3,1,1,13,0,0
616,0.771,616,4,1,0,39,0,73,0,50,5,12,4,3,7,5,12,0,4363.887915
617,0.333,129,1,1,0,32,1,39,0,90,4,8,4,3,7,4,18,0,0
618,0.464,464,0,1,0,34,2,56,0,50,5,10,4,3,8,4,15,0,0
619,0.068,112,5,0,0,32,0,30,1,64,6,14,4,3,5,3,9,2,0
620,0.916,271,2,1,0,32,1,42,0,100,5,8,4,3,8,2,13,1,0
621,0.388,98,8,1,0,32,1,31,0,100,8,5,4,1,1,4,20,1,0
622,0.5,156,7,1,1,34,1,31,0,54,5,6,4,3,3,2,13,1,0
623,0.172,230,4,0,0,30,2,40,0,58,5,10,4,3,6,2,6,0,0
624,0.066,172,2,1,0,32,1,33,0,50,5,8,4,3,5,4,15,1,0
625,0.046,122,6,0,1,0,2,29,0,95,5,4,4,3,3,2,17,1,0
626,0.499,672,2,1,0,39,0,74,0,50,5,13,2,1,8,5,11,0,0
627,0.416,157,2,1,1,32,2,31,0,64,5,11,2,1,7,5,15,2,0
628,0.6,314,4,1,0,39,0,54,1,76,5,8,4,3,6,4,16,1,0
629,0.749,406,4,0,0,39,0,51,1,50,5,4,4,3,3,1,15,1,0
630,0.666,193,1,1,0,32,0,35,0,100,5,6,4,3,4,1,16,1,0
631,0.687,488,0,1,0,0,2,60,0,95,5,7,4,3,6,4,9,1,0
632,0.833,225,1,0,0,27,0,38,0,50,4,10,4,3,5,4,9,1,1204
633,0.833,293,8,0,0,32,1,48,0,50,5,3,4,3,4,2,18,1,0
634,0.166,627,1,1,0,0,1,70,0,50,5,14,4,3,8,3,7,2,0
635,0.213,537,8,0,0,39,0,64,0,80,5,2,4,3,1,4,16,1,0
636,0.916,531,0,0,0,39,0,62,0,50,5,8,4,3,7,4,16,2,0
637,0.061,593,4,0,0,39,0,76,1,68,5,3,4,3,3,1,14,1,0
638,0.25,107,5,1,1,32,1,26,0,95,5,7,4,3,7,2,9,1,0
639,0.583,385,8,1,0,25,1,52,1,50,5,11,1,3,5,5,15,1,0
640,0.166,426,2,1,0,27,2,54,0,50,8,9,2,1,0,0,17,1,0
641,0.842,378,0,1,1,32,2,51,0,50,5,12,2,1,8,5,12,2,0
642,0.088,55,0,1,0,32,1,24,0,80,5,7,2,1,5,2,19,1,0
643,0.25,481,6,1,0,39,0,62,0,50,2,15,5,3,9,3,13,2,0
644,0.15,302,4,1,0,32,2,43,0,50,3,12,4,3,5,3,2,2,0
645,0.666,147,6,1,0,27,2,43,0,61,8,9,5,1,3,0,12,1,0
646,0.882,378,1,0,0,39,0,58,0,50,5,9,4,3,5,4,17,1,102.5900302
647,0.5,355,5,1,0,25,1,49,0,69,7,9,4,3,2,0,20,1,0
648,0.323,543,5,1,0,39,0,66,0,50,5,10,4,3,7,5,15,1,0
649,0.333,226,3,1,0,25,2,46,0,50,7,8,2,1,4,4,14,1,331.9477341
650,0.18,284,8,1,1,32,1,42,0,50,5,8,4,3,7,4,11,1,0
651,0.666,270,1,0,0,29,2,43,0,72,5,8,4,3,5,4,8,1,0
652,0.25,171,7,0,1,34,1,32,0,90,5,9,5,1,7,5,12,1,0
653,0.91,261,6,1,0,27,2,41,0,72,7,12,5,3,5,3,15,1,0
654,0.491,129,1,0,0,32,0,29,0,68,4,9,4,3,6,4,12,1,0
655,0.092,683,7,0,0,39,0,77,1,90,5,9,4,3,7,5,16,0,0
656,0.583,394,5,1,0,29,2,55,0,50,6,18,5,1,4,3,15,0,0
657,0.5,544,3,0,0,39,0,64,0,50,2,10,4,3,6,4,14,2,0
658,0.098,477,6,0,0,32,1,58,0,50,3,15,5,1,5,3,17,0,0
